GlobalFacilityID,MonthYear,Capacity
5381,2025-03-31,1838.07
5381,2025-04-30,1827.09
5381,2025-05-31,1958.81
5381,2025-06-30,1831.21
5381,2025-07-31,1790.41
5381,2025-08-31,2082.48
5381,2025-09-30,1891.73
5381,2025-10-31,1868.04
5433,2024-10-31,1339.43
5433,2024-11-30,1623.53
5433,2024-12-31,1529.51
5433,2025-01-31,1337.15
5433,2025-02-28,1489.07
5433,2025-03-31,1339.06
5433,2025-04-30,1532.73
5433,2025-05-31,1343.68
5433,2025-06-30,1444.66
5433,2025-07-31,1517.18
5433,2025-08-31,1584.77
5433,2025-09-30,1336.46
5433,2025-10-31,1420.92
5439,2024-10-31,1106.72
5439,2024-11-30,1271.71
5439,2024-12-31,1198.72
5439,2025-01-31,1155.92
5439,2025-02-28,1176.66
5439,2025-03-31,1093.73
5439,2025-04-30,1267.72
5439,2025-05-31,1129.39
5439,2025-06-30,1202.9
5439,2025-07-31,1157.95
5439,2025-08-31,1243.55
5439,2025-09-30,1150.6
5439,2025-10-31,1235.87
5446,2024-10-31,2240.62
5446,2024-11-30,2192.85
5446,2024-12-31,1959.93
5446,2025-01-31,1947.07
5446,2025-02-28,2306.94
5446,2025-03-31,2241.92
5446,2025-04-30,1967.1
5446,2025-05-31,1926.4
5446,2025-06-30,2111.62
5446,2025-07-31,2092.53
5446,2025-08-31,2052.84
5446,2025-09-30,2137.63
5446,2025-10-31,2163.26
5483,2024-10-31,687.54
5483,2024-11-30,683.27
5483,2024-12-31,644.2
5483,2025-01-31,677.8
5483,2025-02-28,707.17
5483,2025-03-31,708.0
5483,2025-04-30,624.91
5483,2025-05-31,691.22
5483,2025-06-30,683.96
5483,2025-07-31,639.22
5483,2025-08-31,733.37
5483,2025-09-30,691.87
5483,2025-10-31,681.36
5539,2024-10-31,3837.58
5539,2024-11-30,3673.79
5539,2024-12-31,3166.15
5539,2025-01-31,3248.34
5539,2025-02-28,3692.45
5539,2025-03-31,3631.2
5539,2025-04-30,3460.24
5539,2025-05-31,3617.28
5539,2025-06-30,3612.32
5539,2025-07-31,3684.22
5539,2025-08-31,3248.34
5539,2025-09-30,3742.32
5539,2025-10-31,3521.74
5568,2024-10-31,1666.75
5568,2024-11-30,1934.37
5568,2024-12-31,1728.6
5568,2025-01-31,1709.78
5568,2025-02-28,1852.59
5568,2025-03-31,1917.52
5568,2025-04-30,1848.03
5568,2025-05-31,1689.07
5568,2025-06-30,1943.97
5568,2025-07-31,1668.98
5568,2025-08-31,1729.78
5568,2025-09-30,1803.04
5568,2025-10-31,1913.45
5572,2024-10-31,1474.92
5572,2024-11-30,1521.73
5572,2024-12-31,1344.7
5572,2025-01-31,1509.54
5572,2025-02-28,1295.69
5572,2025-03-31,1395.47
5572,2025-04-30,1338.54
5572,2025-05-31,1373.84
5572,2025-06-30,1536.19
5572,2025-07-31,1446.74
5572,2025-08-31,1412.08
5572,2025-09-30,1428.99
5572,2025-10-31,1476.71
5630,2024-10-31,1105.36
5630,2024-11-30,1104.05
5630,2024-12-31,1341.73
5630,2025-01-31,1312.87
5630,2025-02-28,1242.4
5630,2025-03-31,1195.81
5630,2025-04-30,1266.74
5630,2025-05-31,1204.09
5630,2025-06-30,1325.16
5630,2025-07-31,1249.96
5630,2025-08-31,1189.77
5630,2025-09-30,1173.47
5630,2025-10-31,1127.02
5634,2024-10-31,2968.73
5634,2024-11-30,3123.84
5634,2024-12-31,3483.99
5634,2025-01-31,3272.65
5634,2025-02-28,3526.58
5634,2025-03-31,3124.8
5634,2025-04-30,3506.99
5634,2025-05-31,2995.05
5634,2025-06-30,3084.67
5634,2025-07-31,2977.44
5634,2025-08-31,2996.53
5634,2025-09-30,3484.48
5634,2025-10-31,3309.31
5639,2024-10-31,4138.88
5639,2024-11-30,4552.33
5639,2024-12-31,4021.51
5639,2025-01-31,4314.43
5639,2025-02-28,3935.39
5639,2025-03-31,3944.26
5639,2025-04-30,3849.72
5639,2025-05-31,4442.33
5639,2025-06-30,4162.25
5639,2025-07-31,4539.48
5639,2025-08-31,4157.43
5639,2025-09-30,3928.8
5639,2025-10-31,4487.92
5645,2024-10-31,1987.05
5645,2024-11-30,2257.09
5645,2024-12-31,2400.02
5645,2025-01-31,2023.85
5645,2025-02-28,2267.46
5645,2025-03-31,2202.27
5645,2025-04-30,2017.39
5645,2025-05-31,2032.34
5645,2025-06-30,2231.9
5645,2025-07-31,2373.0
5645,2025-08-31,2176.89
5645,2025-09-30,2056.05
5645,2025-10-31,2063.33
5648,2024-10-31,2024.05
5648,2024-11-30,1936.43
5648,2024-12-31,2232.35
5648,2025-01-31,2158.84
5648,2025-02-28,1998.78
5648,2025-03-31,2133.77
5648,2025-04-30,1947.41
5648,2025-05-31,1870.98
5648,2025-06-30,1864.73
5648,2025-07-31,2079.77
5648,2025-08-31,2265.15
5648,2025-09-30,1971.73
5648,2025-10-31,1932.08
5719,2024-10-31,2351.74
5719,2024-11-30,2647.99
5719,2024-12-31,2437.55
5719,2025-01-31,2601.85
5719,2025-02-28,2610.37
5719,2025-03-31,2663.11
5719,2025-04-30,2620.03
5719,2025-05-31,2709.26
5719,2025-06-30,2585.65
5719,2025-07-31,2287.32
5719,2025-08-31,2469.61
5719,2025-09-30,2620.11
5719,2025-10-31,2461.35
5743,2024-10-31,462.26
5743,2024-11-30,463.69
5743,2024-12-31,470.33
5743,2025-01-31,468.77
5743,2025-02-28,506.82
5743,2025-03-31,494.43
5743,2025-04-30,504.86
5743,2025-05-31,517.15
5743,2025-06-30,455.88
5743,2025-07-31,482.23
5743,2025-08-31,454.7
5743,2025-09-30,483.75
5743,2025-10-31,522.66
5751,2024-10-31,958.22
5751,2024-11-30,801.12
5751,2024-12-31,936.3
5751,2025-01-31,852.37
5751,2025-02-28,896.59
5751,2025-03-31,805.79
5751,2025-04-30,892.82
5751,2025-05-31,929.65
5751,2025-06-30,941.53
5751,2025-07-31,820.51
5751,2025-08-31,907.39
5751,2025-09-30,877.58
5751,2025-10-31,887.07
5813,2024-10-31,1760.48
5813,2024-11-30,1583.49
5813,2024-12-31,1732.3
5813,2025-01-31,1883.14
5813,2025-02-28,1560.98
5813,2025-03-31,1694.04
5813,2025-04-30,1783.9
5813,2025-05-31,1696.95
5813,2025-06-30,1770.25
5813,2025-07-31,1855.72
5813,2025-08-31,1855.67
5813,2025-09-30,1550.61
5813,2025-10-31,1555.91
5819,2024-10-31,1986.87
5819,2024-11-30,1995.4
5819,2024-12-31,2300.45
5819,2025-01-31,1910.1
5819,2025-02-28,1896.66
5819,2025-03-31,2007.0
5819,2025-04-30,2209.6
5819,2025-05-31,2090.76
5819,2025-06-30,2092.67
5819,2025-07-31,1888.33
5819,2025-08-31,2060.62
5819,2025-09-30,2063.44
5819,2025-10-31,2291.22
5886,2024-10-31,2988.27
5886,2024-11-30,2754.2
5886,2024-12-31,2707.62
5886,2025-01-31,2637.54
5886,2025-02-28,3000.12
5886,2025-03-31,3007.4
5886,2025-04-30,2903.17
5886,2025-05-31,2994.51
5886,2025-06-30,2775.15
5886,2025-07-31,3078.81
5886,2025-08-31,2992.23
5886,2025-09-30,2891.13
5886,2025-10-31,2738.82
5894,2024-10-31,4534.64
5894,2024-11-30,4314.11
5894,2024-12-31,4640.14
5894,2025-01-31,4453.5
5894,2025-02-28,4355.9
5894,2025-03-31,4287.24
5894,2025-04-30,4340.36
5894,2025-05-31,4256.51
5894,2025-06-30,4378.22
5894,2025-07-31,4069.34
5894,2025-08-31,4593.6
5894,2025-09-30,4736.79
5894,2025-10-31,4830.38
6068,2024-10-31,2249.54
6068,2024-11-30,2362.71
6068,2024-12-31,2048.94
6068,2025-01-31,2427.33
6068,2025-02-28,2322.03
6068,2025-03-31,2144.73
6068,2025-04-30,2217.38
6068,2025-05-31,2465.26
6068,2025-06-30,2031.44
6068,2025-07-31,2178.62
6068,2025-08-31,2275.06
6068,2025-09-30,2291.11
6068,2025-10-31,2137.26
6074,2024-10-31,868.98
6074,2024-11-30,801.14
6074,2024-12-31,914.84
6074,2025-01-31,808.54
6074,2025-02-28,886.62
6074,2025-03-31,837.01
6074,2025-04-30,908.05
6074,2025-05-31,824.69
6074,2025-06-30,919.42
6074,2025-07-31,833.95
6074,2025-08-31,766.51
6074,2025-09-30,802.95
6074,2025-10-31,786.4
6075,2024-10-31,2324.83
6075,2024-11-30,2235.28
6075,2024-12-31,2529.05
6075,2025-01-31,2165.4
6075,2025-02-28,2524.07
6075,2025-03-31,2227.07
6075,2025-04-30,2542.67
6075,2025-05-31,2423.58
6075,2025-06-30,2180.14
6075,2025-07-31,2441.73
6075,2025-08-31,2485.58
6075,2025-09-30,2423.56
6075,2025-10-31,2568.39
6105,2024-10-31,1104.66
6105,2024-11-30,1120.79
6105,2024-12-31,1056.16
6105,2025-01-31,1145.55
6105,2025-02-28,1068.39
6105,2025-03-31,1081.14
6105,2025-04-30,1144.56
6105,2025-05-31,1026.43
6105,2025-06-30,1048.07
6105,2025-07-31,1034.21
6105,2025-08-31,1072.85
6105,2025-09-30,991.13
6105,2025-10-31,1090.31
6108,2024-10-31,1269.31
6108,2024-11-30,1078.69
6108,2024-12-31,1058.95
6108,2025-01-31,1079.21
6108,2025-02-28,1264.49
6108,2025-03-31,1173.41
6108,2025-04-30,1053.51
6108,2025-05-31,1268.02
6108,2025-06-30,1069.17
6108,2025-07-31,1251.08
6108,2025-08-31,1245.11
6108,2025-09-30,1229.02
6108,2025-10-31,1219.08
6114,2024-10-31,1257.2
6114,2024-11-30,1474.42
6114,2024-12-31,1476.93
6114,2025-01-31,1401.65
6114,2025-02-28,1339.08
6114,2025-03-31,1426.11
6114,2025-04-30,1372.85
6114,2025-05-31,1344.07
6114,2025-06-30,1459.46
6114,2025-07-31,1419.49
6114,2025-08-31,1420.77
6114,2025-09-30,1468.35
6114,2025-10-31,1331.8
6124,2024-10-31,1735.64
6124,2024-11-30,1854.56
6124,2024-12-31,1783.88
6124,2025-01-31,1682.94
6124,2025-02-28,1710.09
6124,2025-03-31,1852.17
6124,2025-04-30,1873.44
6124,2025-05-31,1678.0
6124,2025-06-30,1824.4
6124,2025-07-31,1678.83
6124,2025-08-31,1581.7
6124,2025-09-30,1653.31
6124,2025-10-31,1853.25
6126,2024-10-31,971.42
6126,2024-11-30,1121.37
6126,2024-12-31,970.35
6126,2025-01-31,988.79
6126,2025-02-28,977.58
6126,2025-03-31,922.8
6126,2025-04-30,953.59
6126,2025-05-31,1033.62
6126,2025-06-30,965.27
6126,2025-07-31,1122.63
6126,2025-08-31,1119.27
6126,2025-09-30,1087.03
6126,2025-10-31,1115.59
6132,2024-10-31,1409.8
6132,2024-11-30,1442.29
6132,2024-12-31,1296.28
6132,2025-01-31,1457.6
6132,2025-02-28,1507.72
6132,2025-03-31,1411.34
6132,2025-04-30,1307.57
6132,2025-05-31,1464.85
6132,2025-06-30,1316.75
6132,2025-07-31,1522.73
6132,2025-08-31,1515.72
6132,2025-09-30,1456.03
6132,2025-10-31,1319.49
6149,2024-10-31,3324.46
6149,2024-11-30,3322.2
6149,2024-12-31,3701.96
6149,2025-01-31,3560.59
6149,2025-02-28,3374.88
6149,2025-03-31,3363.25
6149,2025-04-30,3825.36
6149,2025-05-31,3838.5
6149,2025-06-30,3731.36
6149,2025-07-31,3219.9
6149,2025-08-31,3786.33
6149,2025-09-30,3825.55
6149,2025-10-31,3424.98
6182,2024-10-31,503.8
6182,2024-11-30,580.44
6182,2024-12-31,564.16
6182,2025-01-31,553.2
6182,2025-02-28,522.8
6182,2025-03-31,539.89
6182,2025-04-30,488.35
6182,2025-05-31,566.47
6182,2025-06-30,572.0
6182,2025-07-31,533.56
6182,2025-08-31,525.61
6182,2025-09-30,578.1
6182,2025-10-31,491.13
6289,2024-10-31,1116.93
6289,2024-11-30,1203.02
6289,2024-12-31,1187.7
6289,2025-01-31,1323.63
6289,2025-02-28,1260.83
6289,2025-03-31,1183.82
6289,2025-04-30,1332.88
6289,2025-05-31,1270.31
6289,2025-06-30,1131.7
6289,2025-07-31,1186.73
6289,2025-08-31,1234.76
6289,2025-09-30,1307.52
6289,2025-10-31,1205.4
6295,2024-10-31,1347.43
6295,2024-11-30,1217.67
6295,2024-12-31,1234.1
6295,2025-01-31,1383.65
6295,2025-02-28,1265.48
6295,2025-03-31,1253.11
6295,2025-04-30,1370.53
6295,2025-05-31,1382.94
6295,2025-06-30,1423.8
6295,2025-07-31,1269.51
6295,2025-08-31,1211.9
6295,2025-09-30,1303.57
6295,2025-10-31,1448.34
6475,2024-10-31,324.27
6475,2024-11-30,371.41
6475,2024-12-31,366.97
6475,2025-01-31,328.16
6475,2025-02-28,332.13
6475,2025-03-31,338.88
6475,2025-04-30,378.97
6475,2025-05-31,384.86
6475,2025-06-30,374.32
6475,2025-07-31,345.27
6475,2025-08-31,364.17
6475,2025-09-30,345.66
6475,2025-10-31,325.99
6487,2024-10-31,1316.2
6487,2024-11-30,1352.59
6487,2024-12-31,1297.03
6487,2025-01-31,1433.21
6487,2025-02-28,1407.04
6487,2025-03-31,1442.05
6487,2025-04-30,1506.78
6487,2025-05-31,1434.73
6487,2025-06-30,1463.84
6487,2025-07-31,1366.29
6487,2025-08-31,1327.53
6487,2025-09-30,1453.38
6487,2025-10-31,1404.27
6513,2024-10-31,933.06
6513,2024-11-30,938.9
6513,2024-12-31,1031.99
6513,2025-01-31,974.45
6513,2025-02-28,1029.43
6513,2025-03-31,978.15
6513,2025-04-30,918.54
6513,2025-05-31,959.52
6513,2025-06-30,979.85
6513,2025-07-31,966.05
6513,2025-08-31,1002.12
6513,2025-09-30,915.09
6513,2025-10-31,960.09
6702,2024-10-31,1885.43
6702,2024-11-30,1866.44
6702,2024-12-31,2113.84
6702,2025-01-31,1836.16
6702,2025-02-28,2081.04
6702,2025-03-31,1970.68
6702,2025-04-30,1882.08
6702,2025-05-31,1968.51
6702,2025-06-30,2161.74
6702,2025-07-31,1838.54
6702,2025-08-31,1961.01
6702,2025-09-30,1965.88
6702,2025-10-31,1841.82
7150,2024-10-31,1313.56
7150,2024-11-30,1349.18
7150,2024-12-31,1478.63
7150,2025-01-31,1462.15
7150,2025-02-28,1378.8
7150,2025-03-31,1381.6
7150,2025-04-30,1340.64
7150,2025-05-31,1505.79
7150,2025-06-30,1561.9
7150,2025-07-31,1466.32
7150,2025-08-31,1470.45
7150,2025-09-30,1542.24
7150,2025-10-31,1360.55
7198,2024-10-31,2449.0
7198,2024-11-30,2257.57
7198,2024-12-31,2286.41
7198,2025-01-31,2377.78
7198,2025-02-28,2589.14
7198,2025-03-31,2601.47
7198,2025-04-30,2492.59
7198,2025-05-31,2334.33
7198,2025-06-30,2293.5
7198,2025-07-31,2506.22
7198,2025-08-31,2588.19
7198,2025-09-30,2447.84
7198,2025-10-31,2260.06
7560,2024-10-31,1123.36
7560,2024-11-30,1036.86
7560,2024-12-31,1008.69
7560,2025-01-31,1036.23
7560,2025-02-28,937.41
7560,2025-03-31,1099.2
7560,2025-04-30,1015.23
7560,2025-05-31,1132.96
7560,2025-06-30,948.36
7560,2025-07-31,1014.02
7560,2025-08-31,941.07
7560,2025-09-30,982.46
7560,2025-10-31,1103.04
8407,2024-10-31,136.09
8407,2024-11-30,151.99
8407,2024-12-31,136.92
8407,2025-01-31,159.88
8407,2025-02-28,164.2
8407,2025-03-31,150.68
8407,2025-04-30,141.49
8407,2025-05-31,136.16
8407,2025-06-30,139.53
8407,2025-07-31,159.64
8407,2025-08-31,160.19
8407,2025-09-30,149.98
8407,2025-10-31,138.51
8420,2024-10-31,1487.31
8420,2024-11-30,1679.55
8420,2024-12-31,1645.43
8420,2025-01-31,1421.63
8420,2025-02-28,1636.28
8420,2025-03-31,1685.64
8420,2025-04-30,1561.25
8420,2025-05-31,1538.56
8420,2025-06-30,1537.24
8420,2025-07-31,1422.76
8420,2025-08-31,1659.86
8420,2025-09-30,1454.05
8420,2025-10-31,1651.28
8517,2024-10-31,4422.58
8517,2024-11-30,4131.78
8517,2024-12-31,4377.89
8517,2025-01-31,4203.06
8517,2025-02-28,4391.86
8517,2025-03-31,4059.66
8517,2025-04-30,4674.49
8517,2025-05-31,4789.78
8517,2025-06-30,4104.03
8517,2025-07-31,4177.48
8517,2025-08-31,4213.02
8517,2025-09-30,4253.65
8517,2025-10-31,4106.13
8698,2024-10-31,1072.17
8698,2024-11-30,1109.76
8698,2024-12-31,1295.16
8698,2025-01-31,1287.0
8698,2025-02-28,1105.9
8698,2025-03-31,1132.58
8698,2025-04-30,1264.65
8698,2025-05-31,1152.19
8698,2025-06-30,1138.5
8698,2025-07-31,1160.76
8698,2025-08-31,1165.82
8698,2025-09-30,1205.63
8698,2025-10-31,1218.97
8804,2024-10-31,1025.48
8804,2024-11-30,1019.63
8804,2024-12-31,1068.09
8804,2025-01-31,1117.68
8804,2025-02-28,1151.95
8804,2025-03-31,1148.47
8804,2025-04-30,956.55
8804,2025-05-31,998.87
8804,2025-06-30,1110.07
8804,2025-07-31,1087.79
8804,2025-08-31,1047.94
8804,2025-09-30,1054.73
8804,2025-10-31,1028.47
8816,2024-10-31,307.29
8816,2024-11-30,344.68
8816,2024-12-31,335.6
8816,2025-01-31,338.09
8816,2025-02-28,329.0
8816,2025-03-31,292.4
8816,2025-04-30,318.78
8816,2025-05-31,317.08
8816,2025-06-30,326.22
8816,2025-07-31,291.81
8816,2025-08-31,332.16
8816,2025-09-30,343.5
8816,2025-10-31,340.58
9057,2024-10-31,321.03
9057,2024-11-30,358.44
9057,2024-12-31,331.11
9057,2025-01-31,355.28
9057,2025-02-28,303.27
9057,2025-03-31,351.81
9057,2025-04-30,353.86
9057,2025-05-31,311.12
9057,2025-06-30,323.54
9057,2025-07-31,328.12
9057,2025-08-31,321.47
9057,2025-09-30,366.14
9057,2025-10-31,323.96
9078,2024-10-31,2229.24
9078,2024-11-30,2455.61
9078,2024-12-31,2433.57
9078,2025-01-31,2343.19
9078,2025-02-28,2212.78
9078,2025-03-31,2364.64
9078,2025-04-30,2326.16
9078,2025-05-31,2056.81
9078,2025-06-30,2250.42
9078,2025-07-31,2178.36
9078,2025-08-31,2240.02
9078,2025-09-30,2061.49
9078,2025-10-31,2146.6
9160,2024-10-31,950.75
9160,2024-11-30,969.44
9160,2024-12-31,1045.59
9160,2025-01-31,1072.91
9160,2025-02-28,1056.12
9160,2025-03-31,1053.2
9160,2025-04-30,1082.18
9160,2025-05-31,1035.04
9160,2025-06-30,920.79
9160,2025-07-31,1047.45
9160,2025-08-31,963.54
9160,2025-09-30,1082.2
9160,2025-10-31,932.75
9878,2024-10-31,3142.73
9878,2024-11-30,3031.77
9878,2024-12-31,3338.53
9878,2025-01-31,3447.23
9878,2025-02-28,2975.01
9878,2025-03-31,3176.86
9878,2025-04-30,3010.5
9878,2025-05-31,3390.72
9878,2025-06-30,3126.38
9878,2025-07-31,2979.01
9878,2025-08-31,3071.22
9878,2025-09-30,3516.6
9878,2025-10-31,3527.12
9961,2024-10-31,2657.97
9961,2024-11-30,2819.98
9961,2024-12-31,2648.32
9961,2025-01-31,2952.42
9961,2025-02-28,3071.23
9961,2025-03-31,2964.48
9961,2025-04-30,2820.19
9961,2025-05-31,2660.58
9961,2025-06-30,2771.14
9961,2025-07-31,2846.78
9961,2025-08-31,3004.28
9961,2025-09-30,3086.74
9961,2025-10-31,3050.88
10267,2024-10-31,1800.72
10267,2024-11-30,1646.0
10267,2024-12-31,1667.99
10267,2025-01-31,1632.09
10267,2025-02-28,1956.56
10267,2025-03-31,1610.86
10267,2025-04-30,1735.22
10267,2025-05-31,1781.76
10267,2025-06-30,1929.84
10267,2025-07-31,1661.56
10267,2025-08-31,1705.78
10267,2025-09-30,1654.28
10267,2025-10-31,1710.01
10829,2024-10-31,2240.16
10829,2024-11-30,2281.09
10829,2024-12-31,1986.15
10829,2025-01-31,2205.37
10829,2025-02-28,1987.64
10829,2025-03-31,2050.16
10829,2025-04-30,2064.17
10829,2025-05-31,1946.07
10829,2025-06-30,2280.73
10829,2025-07-31,2066.37
10829,2025-08-31,2123.58
10829,2025-09-30,2024.54
10829,2025-10-31,2255.51
10876,2024-10-31,2496.29
10876,2024-11-30,2481.61
10876,2024-12-31,2822.16
10876,2025-01-31,2799.86
10876,2025-02-28,2571.99
10876,2025-03-31,2868.62
10876,2025-04-30,2734.64
10876,2025-05-31,2709.8
10876,2025-06-30,2519.72
10876,2025-07-31,2460.71
10876,2025-08-31,2504.93
10876,2025-09-30,2724.55
10876,2025-10-31,2477.84
11420,2024-10-31,3303.13
11420,2024-11-30,3227.67
11420,2024-12-31,3781.76
11420,2025-01-31,3593.52
11420,2025-02-28,3319.16
11420,2025-03-31,3763.56
11420,2025-04-30,3814.03
11420,2025-05-31,3380.72
11420,2025-06-30,3848.11
11420,2025-07-31,3248.79
11420,2025-08-31,3314.61
11420,2025-09-30,3262.16
11420,2025-10-31,3848.42
30588,2024-10-31,2185.75
30588,2024-11-30,2267.8
30588,2024-12-31,2006.3
30588,2025-01-31,2107.41
30588,2025-02-28,1971.54
30588,2025-03-31,2152.69
30588,2025-04-30,2029.52
30588,2025-05-31,2119.92
30588,2025-06-30,2126.29
30588,2025-07-31,2069.28
30588,2025-08-31,2235.51
30588,2025-09-30,2065.53
30588,2025-10-31,2095.33
59237,2024-10-31,1825.18
59237,2024-11-30,1691.89
59237,2024-12-31,1693.96
59237,2025-01-31,1746.75
59237,2025-02-28,1890.91
59237,2025-03-31,1985.12
59237,2025-04-30,1807.86
59237,2025-05-31,1869.24
59237,2025-06-30,1796.16
59237,2025-07-31,1735.97
59237,2025-08-31,1702.14
59237,2025-09-30,1704.97
59237,2025-10-31,1769.12
72395,2024-10-31,1955.73
72395,2024-11-30,1981.72
72395,2024-12-31,2089.11
72395,2025-01-31,1774.62
72395,2025-02-28,1899.03
72395,2025-03-31,2027.99
72395,2025-04-30,1880.01
72395,2025-05-31,1871.32
72395,2025-06-30,1901.74
72395,2025-07-31,1919.17
72395,2025-08-31,2049.36
72395,2025-09-30,1942.8
72395,2025-10-31,2086.95
99359,2024-10-31,5674.4
99359,2024-11-30,6525.4
99359,2024-12-31,5713.51
99359,2025-01-31,5851.8
99359,2025-02-28,6233.03
99359,2025-03-31,6154.3
99359,2025-04-30,6733.49
99359,2025-05-31,6738.95
99359,2025-06-30,5777.73
99359,2025-07-31,5951.89
99359,2025-08-31,5910.46
99359,2025-09-30,6408.85
99359,2025-10-31,6335.42
120936,2024-10-31,274.41
120936,2024-11-30,239.37
120936,2024-12-31,242.99
120936,2025-01-31,254.69
120936,2025-02-28,243.68
120936,2025-03-31,258.37
120936,2025-04-30,253.42
120936,2025-05-31,264.75
120936,2025-06-30,236.18
120936,2025-07-31,266.93
120936,2025-08-31,278.07
120936,2025-09-30,276.02
120936,2025-10-31,250.43
130573,2024-10-31,2304.85
130573,2024-11-30,2399.29
130573,2024-12-31,2406.73
130573,2025-01-31,2709.23
130573,2025-02-28,2317.88
130573,2025-03-31,2398.5
130573,2025-04-30,2611.35
130573,2025-05-31,2748.46
130573,2025-06-30,2501.94
130573,2025-07-31,2539.03
130573,2025-08-31,2613.64
130573,2025-09-30,2614.51
130573,2025-10-31,2641.82
168435,2024-10-31,1660.59
168435,2024-11-30,1504.43
168435,2024-12-31,1589.78
168435,2025-01-31,1448.65
168435,2025-02-28,1667.22
168435,2025-03-31,1593.52
168435,2025-04-30,1555.3
168435,2025-05-31,1561.06
168435,2025-06-30,1641.45
168435,2025-07-31,1475.92
168435,2025-08-31,1415.57
168435,2025-09-30,1711.19
168435,2025-10-31,1679.28
183768,2024-10-31,1013.84
183768,2024-11-30,971.13
183768,2024-12-31,978.39
183768,2025-01-31,995.22
183768,2025-02-28,926.84
183768,2025-03-31,979.89
183768,2025-04-30,997.93
183768,2025-05-31,991.41
183768,2025-06-30,957.88
183768,2025-07-31,933.19
183768,2025-08-31,858.77
183768,2025-09-30,899.99
183768,2025-10-31,960.84
200276,2024-10-31,519.58
200276,2024-11-30,522.37
200276,2024-12-31,569.06
200276,2025-01-31,512.09
200276,2025-02-28,532.96
200276,2025-03-31,565.36
200276,2025-04-30,526.46
200276,2025-05-31,497.12
200276,2025-06-30,501.47
200276,2025-07-31,582.39
200276,2025-08-31,533.01
200276,2025-09-30,503.8
200276,2025-10-31,518.52
205052,2024-10-31,3097.86
205052,2024-11-30,3192.96
205052,2024-12-31,3115.31
205052,2025-01-31,3084.2
205052,2025-02-28,3099.86
205052,2025-03-31,2811.36
205052,2025-04-30,3132.32
205052,2025-05-31,3212.12
205052,2025-06-30,3293.35
205052,2025-07-31,2879.96
205052,2025-08-31,2831.08
205052,2025-09-30,2811.16
205052,2025-10-31,3245.27
217368,2024-10-31,573.96
217368,2024-11-30,551.61
217368,2024-12-31,516.97
217368,2025-01-31,493.26
217368,2025-02-28,561.0
217368,2025-03-31,574.77
217368,2025-04-30,517.93
217368,2025-05-31,542.76
217368,2025-06-30,553.26
217368,2025-07-31,513.75
217368,2025-08-31,590.69
217368,2025-09-30,507.31
217368,2025-10-31,599.77
226558,2024-10-31,37.3
226558,2024-11-30,42.25
226558,2024-12-31,42.43
226558,2025-01-31,36.59
226558,2025-02-28,37.7
226558,2025-03-31,42.94
226558,2025-04-30,37.04
226558,2025-05-31,41.54
226558,2025-06-30,41.57
226558,2025-07-31,42.33
226558,2025-08-31,38.56
226558,2025-09-30,42.57
226558,2025-10-31,37.82
227520,2024-10-31,1502.43
227520,2024-11-30,1433.3
227520,2024-12-31,1423.43
227520,2025-01-31,1368.98
227520,2025-02-28,1567.14
227520,2025-03-31,1554.06
227520,2025-04-30,1594.81
227520,2025-05-31,1589.26
227520,2025-06-30,1473.6
227520,2025-07-31,1404.29
227520,2025-08-31,1581.78
227520,2025-09-30,1419.79
227520,2025-10-31,1406.72
251935,2024-10-31,433.95
251935,2024-11-30,391.11
251935,2024-12-31,400.01
251935,2025-01-31,412.47
251935,2025-02-28,466.99
251935,2025-03-31,445.73
251935,2025-04-30,466.38
251935,2025-05-31,427.46
251935,2025-06-30,441.36
251935,2025-07-31,405.1
251935,2025-08-31,388.4
251935,2025-09-30,410.68
251935,2025-10-31,404.72
255703,2024-10-31,1054.22
255703,2024-11-30,933.49
255703,2024-12-31,1008.25
255703,2025-01-31,991.03
255703,2025-02-28,984.08
255703,2025-03-31,1069.93
255703,2025-04-30,987.54
255703,2025-05-31,1005.95
255703,2025-06-30,967.11
255703,2025-07-31,970.82
255703,2025-08-31,1126.34
255703,2025-09-30,962.04
255703,2025-10-31,952.41
272550,2024-10-31,6429.93
272550,2024-11-30,6516.92
272550,2024-12-31,6467.27
272550,2025-01-31,6341.19
272550,2025-02-28,6192.48
272550,2025-03-31,5616.96
272550,2025-04-30,5625.81
272550,2025-05-31,5572.19
272550,2025-06-30,5954.3
272550,2025-07-31,6451.22
272550,2025-08-31,6471.85
272550,2025-09-30,6267.03
272550,2025-10-31,5898.03
281717,2024-10-31,2156.43
281717,2024-11-30,2133.19
281717,2024-12-31,2053.45
281717,2025-01-31,2056.86
281717,2025-02-28,2103.88
281717,2025-03-31,2088.43
281717,2025-04-30,2028.91
281717,2025-05-31,2189.4
281717,2025-06-30,1975.33
281717,2025-07-31,2113.85
281717,2025-08-31,1916.82
281717,2025-09-30,1988.01
281717,2025-10-31,1951.53
298263,2024-10-31,93.32
298263,2024-11-30,99.7
298263,2024-12-31,102.64
298263,2025-01-31,94.04
298263,2025-02-28,108.09
298263,2025-03-31,100.92
298263,2025-04-30,97.74
298263,2025-05-31,93.78
298263,2025-06-30,92.45
298263,2025-07-31,106.72
298263,2025-08-31,96.47
298263,2025-09-30,98.81
298263,2025-10-31,93.08
302425,2024-10-31,589.76
302425,2024-11-30,703.33
302425,2024-12-31,716.33
302425,2025-01-31,598.99
